Date;"Summe der Initialen Nominierungen um 14:00 Uhr Entry (kWh/h)";"Summe der Initialen Nominierungen um 14:00 Uhr Exit (kWh/h)";"Summe der letzten Nominierungen Entry (kWh/h)";"Summe der letzten Nominierungen Exit (kWh/h)";"Allokationen (Konsolidierte Werte verfügbar ab dem 28. des folgenden Monats) (kWh/h)";"Lastfluesse (kWh/h)";"Unterbrechungen (kWh/h)";"davon Unterbrechungen FZK (kWh/h)";"davon Unterbrechungen bFZK (kWh/h)";"davon Unterbrechungen DZK (kWh/h)";"davon Unterbrechungen Unterbrechbar (kWh/h)";"Brennwerte (kWh/h)"
2020-10-19 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,283
2020-10-19 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,283
2020-10-19 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,283
2020-10-19 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,283
2020-10-19 09:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,283
2020-10-19 10:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,284
2020-10-19 11:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,284
2020-10-19 12:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,285
2020-10-19 13:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,285
2020-10-19 14:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,285
2020-10-19 15:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,286
2020-10-19 16:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,287
2020-10-19 17:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,287
2020-10-19 18:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,287
2020-10-19 19:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,288
2020-10-19 20:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,288
2020-10-19 21:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,288
2020-10-19 22:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,288
2020-10-19 23:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 00:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 01:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 02:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 03:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 04:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 09:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 10:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 11:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 12:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 13:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 14:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,288
2020-10-20 15:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,288
2020-10-20 16:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 17:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 18:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 19:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 20:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 21:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-20 22:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-20 23:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 00:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 01:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 02:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 03:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 04:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 09:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 10:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 11:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 12:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 13:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 14:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 15:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 16:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 17:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 18:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 19:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 20:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 21:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-21 22:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-21 23:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 00:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 01:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-22 02:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-22 03:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 04:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 09:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 10:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 11:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 12:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 13:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 14:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 15:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 16:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 17:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 18:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 19:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 20:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-22 21:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 22:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-22 23:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 00:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 01:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 02:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 03:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 04:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 09:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 10:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 11:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 12:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 13:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 14:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 15:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 16:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 17:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 18:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 19:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 20:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 21:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-23 22:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-23 23:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 00:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 01:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 02:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 03:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 04:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 09:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 10:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 11:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 12:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 13:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 14:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 15:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-24 16:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-24 17:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 18:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 19:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 20:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 21:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 22:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-24 23:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 00:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-25 01:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 02:00:00;8817772;0;8817772;0;8817772;0;0;;;;;11,290
2020-10-25 03:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-25 04:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-25 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-25 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,291
2020-10-25 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 09:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 10:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 11:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 12:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,289
2020-10-25 13:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 14:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 15:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 16:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 17:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 18:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 19:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 20:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 21:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 22:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-25 23:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 00:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 01:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 02:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 03:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 04:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 05:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 06:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 07:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 08:00:00;4408886;0;4408886;0;4408886;0;0;;;;;11,290
2020-10-26 09:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 10:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 11:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 12:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 13:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 14:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 15:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 16:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 17:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 18:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 19:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 20:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 21:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 22:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-26 23:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-27 00:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-27 01:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-27 02:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-27 03:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-27 04:00:00;4408886;0;4408886;0;4408886;;0;;;;;
2020-10-27 05:00:00;4408886;0;4408886;0;4408886;;0;;;;;
